resultId,raceId,driverId,constructorId,number,positionOrder,points,rank
15148,613,235,6,3,8,0,\N
15149,613,307,80,25,9,0,\N
15150,613,328,25,5,10,0,\N
15151,613,329,37,15,11,0,\N
15152,613,182,66,21,12,0,\N
15153,613,313,57,28,13,0,\N
15154,613,290,34,11,14,0,\N
15155,613,224,32,1,15,0,\N
15156,613,187,34,29,16,0,\N
15157,613,289,58,12,17,0,\N
15158,613,278,81,22,18,0,\N
15159,613,222,1,30,19,0,\N
15160,613,305,63,23,20,0,\N
15161,613,200,63,31,21,0,\N
15162,613,250,63,24,22,0,\N
15163,613,306,66,20,23,0,\N
15164,613,333,34,9,24,0,\N
15165,613,335,37,14,25,0,\N
15166,613,332,58,16,26,0,\N
15167,613,262,58,17,27,0,\N
15168,613,336,80,26,28,0,\N
15169,613,259,37,18,29,0,\N
15170,614,328,25,5,1,9,\N
15171,614,327,25,6,2,6,\N
15172,614,231,37,27,3,4,\N
15173,614,309,1,8,4,3,\N
15174,614,306,66,20,5,2,\N
15175,614,298,80,26,6,1,\N
15176,614,250,63,24,7,0,\N
15177,614,223,66,19,8,0,\N
15178,614,307,80,25,9,0,\N
15179,614,332,58,16,10,0,\N
15180,614,238,32,2,11,0,\N
15181,614,289,58,12,12,0,\N
15182,614,182,66,21,13,0,\N
15183,614,305,63,23,14,0,\N
15184,614,304,1,7,15,0,\N
15185,614,290,34,11,16,0,\N
15186,614,278,81,22,17,0,\N
15187,614,199,34,10,18,0,\N
15188,614,259,37,18,19,0,\N
15189,614,335,37,14,20,0,\N
15190,614,224,32,1,21,0,\N
15191,614,329,37,15,22,0,\N
15192,614,262,58,17,23,0,\N
15193,614,313,57,28,24,0,\N
15194,615,328,25,5,1,9,\N
15195,615,327,25,6,2,6,\N
15196,615,235,1,30,3,4,\N
15197,615,250,63,24,4,3,\N
15198,615,290,34,11,5,2,\N
15199,615,224,32,1,6,1,\N
15200,615,200,63,31,7,0,\N
15201,615,262,58,17,8,0,\N
15202,615,309,1,8,9,0,\N
15203,615,280,80,26,10,0,\N
15204,615,243,34,9,11,0,\N
15205,615,304,1,7,12,0,\N
15206,615,289,58,12,13,0,\N
15207,615,305,63,23,14,0,\N
15208,615,259,37,18,15,0,\N
15209,615,329,37,15,16,0,\N
15210,615,199,34,10,17,0,\N
15211,615,223,66,19,18,0,\N
15212,615,332,58,16,19,0,\N
15213,615,306,66,20,20,0,\N
15214,615,182,66,21,21,0,\N
15215,615,238,32,2,22,0,\N
15216,616,238,32,2,1,9,\N
15217,616,328,25,5,2,6,\N
15218,616,250,63,24,3,4,\N
15219,616,199,34,10,4,3,\N
15220,616,306,66,20,5,2,\N
15221,616,223,66,19,6,1,\N
15222,616,232,6,4,7,0,\N
15223,616,304,1,7,8,0,\N
15224,616,298,80,26,9,0,\N
15225,616,305,63,23,10,0,\N
15226,616,224,32,1,11,0,\N
15227,616,307,80,25,12,0,\N
15228,616,197,37,18,13,0,\N
15229,616,313,57,28,14,0,\N
15230,616,290,34,11,15,0,\N
15231,616,289,58,12,16,0,\N
15232,616,332,58,16,17,0,\N
15233,616,243,34,9,18,0,\N
15234,616,262,58,17,19,0,\N
15235,616,327,25,6,20,0,\N
15236,616,231,37,27,21,0,\N
15237,616,309,1,8,22,0,\N
15238,616,329,37,15,23,0,\N
15239,617,238,32,2,1,9,\N
15240,617,224,32,1,2,6,\N
15241,617,309,1,8,3,4,\N
15242,617,328,25,5,4,3,\N
15243,617,327,25,6,5,2,\N
15244,617,199,34,10,6,1,\N
15245,617,305,63,23,7,0,\N
15246,617,235,6,3,8,0,\N
15247,617,259,37,29,9,0,\N
15248,617,332,58,16,10,0,\N
15249,617,262,58,17,11,0,\N
15250,617,243,34,9,12,0,\N
15251,617,306,66,20,13,0,\N
15252,617,289,58,12,14,0,\N
15253,617,304,1,7,15,0,\N
15254,617,307,80,25,16,0,\N
15255,617,329,37,15,17,0,\N
15256,617,182,66,21,18,0,\N
15257,617,223,66,19,19,0,\N
15258,617,250,63,24,20,0,\N
15259,617,298,80,26,21,0,\N
15260,617,313,57,28,22,0,\N
15261,617,290,34,11,23,0,\N
15262,617,232,6,4,24,0,\N
15263,617,231,37,27,25,0,\N
15264,618,309,1,8,1,9,\N
15265,618,224,32,1,2,6,\N
15266,618,262,58,17,3,4,\N
15267,618,306,66,20,4,3,\N
15268,618,328,25,5,5,2,\N
15269,618,307,80,25,6,1,\N
15270,618,231,37,27,7,0,\N
15271,618,199,34,10,8,0,\N
15272,618,305,63,23,9,0,\N
15273,618,278,25,29,10,0,\N
15274,618,290,34,11,11,0,\N
15275,618,243,34,9,12,0,\N
15276,618,304,1,7,13,0,\N
15277,618,314,80,26,14,0,\N
15278,618,232,6,4,15,0,\N
15279,618,289,58,12,16,0,\N
15280,618,332,58,16,17,0,\N
15281,618,250,63,24,18,0,\N
15282,618,197,37,18,19,0,\N
15283,618,313,57,28,20,0,\N
15284,618,182,66,21,21,0,\N
15285,618,222,1,0,22,0,\N
15286,618,327,25,6,23,0,\N
15287,618,329,37,15,24,0,\N
15288,618,238,32,2,25,0,\N
15289,618,320,66,19,26,0,\N
15290,619,238,32,2,1,9,\N
15291,619,231,37,27,2,6,\N
15292,619,199,34,10,3,4,\N
15293,619,304,1,7,4,3,\N
15294,619,309,1,8,5,2,\N
15295,619,224,32,1,6,1,\N
15296,619,235,80,26,7,0,\N
15297,619,223,66,19,8,0,\N
15298,619,306,66,20,9,0,\N
15299,619,329,37,15,10,0,\N
15300,619,197,37,18,11,0,\N
15301,619,307,80,25,12,0,\N
15302,619,289,58,12,13,0,\N
15303,619,332,58,16,14,0,\N
15304,619,262,58,17,15,0,\N
15305,619,232,6,4,16,0,\N
15306,619,290,34,11,17,0,\N
15307,619,222,1,0,18,0,\N
15308,619,200,63,30,19,0,\N
15309,619,182,66,21,20,0,\N
15310,619,305,63,23,21,0,\N
15311,619,250,63,24,22,0,\N
15312,619,187,34,9,23,0,\N
15313,619,312,58,31,24,0,\N
15314,619,313,57,28,25,0,\N
15315,619,328,25,5,26,0,\N
15316,619,278,25,29,27,0,\N
15317,619,327,25,6,28,0,\N
15318,620,328,25,21,1,9,\N
15319,620,304,1,17,2,6,\N
15320,620,235,6,8,3,4,\N
15321,620,223,6,9,4,3,\N
15322,620,314,63,19,5,2,\N
15323,620,238,37,14,6,1,\N
15324,620,199,34,2,7,0,\N
15325,620,280,37,23,8,0,\N
15326,620,307,66,3,9,0,\N
15327,620,337,66,7,10,0,\N
15328,620,182,37,15,11,0,\N
15329,620,224,32,11,12,0,\N
15330,620,327,25,22,13,0,\N
15331,620,317,66,4,14,0,\N
15332,620,309,1,18,15,0,\N
15333,620,207,6,10,16,0,\N
15334,620,333,63,20,17,0,\N
15335,620,289,34,1,18,0,\N
15336,620,338,32,12,19,0,\N
15337,620,320,66,5,20,0,\N
15338,620,339,66,6,21,0,\N
15339,620,278,82,16,22,0,\N
15340,621,304,1,12,1,9,\N
15341,621,224,32,8,2,6,\N
15342,621,309,1,14,3,4,\N
15343,621,207,6,7,4,3,\N
15344,621,238,37,3,5,2,\N
15345,621,289,34,19,6,1,\N
15346,621,182,37,4,7,0,\N
15347,621,235,6,5,8,0,\N
15348,621,327,25,2,9,0,\N
15349,621,338,32,9,10,0,\N
15350,621,280,37,21,11,0,\N
15351,621,223,6,6,12,0,\N
15352,621,243,37,25,13,0,\N
15353,621,337,66,24,14,0,\N
15354,621,278,82,15,15,0,\N
15355,621,340,63,27,16,0,\N
15356,621,250,37,22,17,0,\N
15357,621,307,66,23,18,0,\N
15358,621,333,63,18,19,0,\N
15359,621,320,66,11,20,0,\N
15360,621,306,66,10,21,0,\N
15361,621,328,25,1,22,0,\N
15362,621,305,63,17,23,0,\N
15363,621,199,34,20,24,0,\N
15364,621,314,63,16,25,0,\N
15365,621,293,32,26,26,0,\N
15366,622,224,32,5,1,9,\N
15367,622,235,6,4,2,6,\N
15368,622,223,6,6,3,4,\N
15369,622,333,63,26,4,3,\N
15370,622,309,1,20,5,2,\N
15371,622,250,37,29,6,1,\N
15372,622,290,34,22,7,0,\N
15373,622,314,63,12,8,0,\N
15374,622,338,32,21,9,0,\N
15375,622,289,34,18,10,0,\N
15376,622,280,37,14,11,0,\N
15377,622,328,25,1,12,0,\N
15378,622,278,82,9,13,0,\N
15379,622,327,25,3,14,0,\N
15380,622,320,66,8,15,0,\N
15381,622,304,1,11,16,0,\N
15382,622,307,66,25,17,0,\N
15383,622,317,66,10,18,0,\N
15384,622,207,6,7,19,0,\N
15385,622,305,63,15,20,0,\N
15386,622,238,37,2,21,0,\N
15387,622,243,37,16,22,0,\N
15388,622,306,66,19,23,0,\N
15389,622,182,37,24,24,0,\N
15390,622,339,66,28,25,0,\N
15391,622,329,37,23,26,0,\N
15392,623,306,66,17,1,9,\N
15393,623,235,6,6,2,6,\N
15394,623,224,32,8,3,4,\N
15395,623,328,25,1,4,3,\N
15396,623,312,1,15,5,2,\N
15397,623,278,82,16,6,1,\N
15398,623,333,63,12,7,0,\N
15399,623,337,66,26,8,0,\N
15400,623,290,34,21,9,0,\N
15401,623,243,37,27,10,0,\N
15402,623,238,37,3,11,0,\N
15403,623,289,34,20,12,0,\N
15404,623,329,37,5,13,0,\N
15405,623,338,32,9,14,0,\N
15406,623,304,1,14,15,0,\N
15407,623,182,37,4,16,0,\N
15408,623,250,37,23,17,0,\N
15409,623,327,25,2,18,0,\N
15410,623,280,37,22,19,0,\N
15411,623,223,6,7,20,0,\N
15412,623,305,63,11,21,0,\N
15413,623,307,66,19,22,0,\N
15414,623,314,63,10,23,0,\N
15415,623,320,66,18,24,0,\N
15416,623,317,66,28,25,0,\N
15417,624,224,32,32,1,9,\N
15418,624,327,25,8,2,6,\N
15419,624,304,1,9,3,4,\N
15420,624,305,63,34,4,3,\N
15421,624,250,37,16,5,2,\N
15422,624,278,82,5,6,1,\N
15423,624,309,1,10,7,0,\N
15424,624,307,66,25,8,0,\N
15425,624,238,37,11,9,0,\N
15426,624,337,66,27,10,0,\N
15427,624,243,37,6,11,0,\N
15428,624,182,37,12,12,0,\N
15429,624,199,34,19,13,0,\N
15430,624,338,32,33,14,0,\N
15431,624,289,34,17,15,0,\N
15432,624,280,37,15,16,0,\N
15433,624,223,6,30,17,0,\N
15434,624,333,63,36,18,0,\N
15435,624,330,81,22,19,0,\N
15436,624,235,6,29,20,0,\N
15437,624,329,37,14,21,0,\N
15438,624,290,34,18,22,0,\N
15439,624,320,66,24,23,0,\N
15440,624,306,66,23,24,0,\N
15441,624,314,63,35,25,0,\N
15442,625,328,25,4,1,9,\N
15443,625,224,32,1,2,6,\N
15444,625,278,82,9,3,4,\N
15445,625,327,25,7,4,3,\N
15446,625,238,37,12,5,2,\N
15447,625,305,63,26,6,1,\N
15448,625,304,1,2,7,0,\N
15449,625,290,34,19,8,0,\N
15450,625,312,1,11,9,0,\N
15451,625,289,34,18,10,0,\N
15452,625,235,6,3,11,0,\N
15453,625,199,34,20,12,0,\N
15454,625,330,6,30,13,0,\N
15455,625,333,63,28,14,0,\N
15456,625,306,66,5,15,0,\N
15457,625,243,37,10,16,0,\N
15458,625,314,63,27,17,0,\N
15459,625,338,32,6,18,0,\N
15460,625,329,37,15,19,0,\N
15461,625,221,25,8,20,0,\N
15462,625,317,66,24,21,0,\N
15463,625,250,37,17,22,0,\N
15464,625,337,66,25,23,0,\N
15465,625,182,37,14,24,0,\N
15466,625,293,32,29,25,0,\N
15467,626,224,32,8,1,9,\N
15468,626,328,25,1,2,6,\N
15469,626,309,1,19,3,4,\N
15470,626,278,82,17,4,3,\N
15471,626,304,1,18,5,2,\N
15472,626,232,6,6,6,1,\N
15473,626,238,37,3,7,0,\N
15474,626,199,34,27,8,0,\N
15475,626,182,37,4,9,0,\N
15476,626,243,37,33,10,0,\N
15477,626,306,66,11,11,0,\N
15478,626,290,34,28,12,0,\N
15479,626,329,37,31,13,0,\N
15480,626,314,63,22,14,0,\N
15481,626,327,25,2,15,0,\N
15482,626,338,32,9,16,0,\N
15483,626,235,6,5,17,0,\N
15484,626,289,34,26,18,0,\N
15485,626,250,37,25,19,0,\N
15486,626,262,66,14,20,0,\N
15487,626,305,63,21,21,0,\N
15488,626,293,32,29,22,0,\N
15489,626,330,81,30,23,0,\N
15490,626,280,83,24,24,0,\N
15491,626,320,66,12,25,0,\N
15492,626,333,63,23,26,0,\N
15493,627,235,6,4,1,9,\N
15494,627,223,6,9,2,6,\N
15495,627,238,37,10,3,4,\N
15496,627,307,66,17,4,3,\N
15497,627,312,1,5,5,2,\N
15498,627,289,34,11,6,1,\N
15499,627,290,34,26,7,0,\N
15500,627,329,37,28,8,0,\N
15501,627,306,66,6,9,0,\N
15502,627,327,25,7,10,0,\N
15503,627,328,25,1,11,0,\N
15504,627,232,6,19,12,0,\N
15505,627,333,63,16,13,0,\N
15506,627,314,63,15,14,0,\N
15507,627,278,82,8,15,0,\N
15508,627,250,37,21,16,0,\N
15509,627,224,32,2,17,0,\N
15510,627,280,37,20,18,0,\N
15511,627,304,1,3,19,0,\N
15512,627,305,63,14,20,0,\N
15513,627,199,34,12,21,0,\N
15514,627,243,37,22,22,0,\N
15515,627,338,32,25,23,0,\N
15516,627,182,37,23,24,0,\N
15517,627,321,81,27,25,0,\N
15518,627,293,32,29,26,0,\N
15519,627,317,66,18,27,0,\N
15520,628,224,32,31,1,9,\N
15521,628,304,1,12,2,6,\N
15522,628,309,1,14,3,4,\N
15523,628,305,63,25,4,3,\N
15524,628,278,82,10,5,2,\N
15525,628,307,66,9,6,1,\N
15526,628,328,25,1,7,0,\N
15527,628,306,66,7,8,0,\N
15528,628,327,25,2,9,0,\N
15529,628,182,37,4,10,0,\N
15530,628,314,63,24,11,0,\N
15531,628,238,37,5,12,0,\N
15532,628,320,66,6,13,0,\N
15533,628,333,63,11,14,0,\N
15534,628,243,37,27,15,0,\N
15535,628,250,37,23,16,0,\N
15536,628,330,81,15,17,0,\N
15537,628,289,34,16,18,0,\N
15538,628,290,34,28,19,0,\N
15539,628,329,37,3,20,0,\N
15540,628,296,84,29,21,0,\N
15541,628,235,6,18,22,0,\N
15542,628,199,34,17,23,0,\N
15543,628,223,6,19,24,0,\N
15544,628,338,32,21,25,0,\N
15545,629,224,32,6,1,9,\N
15546,629,305,63,10,2,6,\N
15547,629,304,1,14,3,4,\N
15548,629,309,1,15,4,3,\N
15549,629,289,34,28,5,2,\N
15550,629,320,66,23,6,1,\N
15551,629,207,6,3,7,0,\N
15552,629,306,66,21,8,0,\N
15553,629,238,37,19,9,0,\N
15554,629,329,37,16,10,0,\N
15555,629,307,66,22,11,0,\N
15556,629,317,66,24,12,0,\N
15557,629,182,37,18,13,0,\N
15558,629,235,6,4,14,0,\N
15559,629,278,82,20,15,0,\N
15560,629,333,63,9,16,0,\N
15561,629,290,34,29,17,0,\N
15562,629,341,63,7,18,0,\N
15563,629,314,63,8,19,0,\N
15564,629,223,6,5,20,0,\N
15565,629,250,37,26,21,0,\N
15566,629,199,34,30,22,0,\N
15567,629,327,25,2,23,0,\N
15568,629,330,81,11,24,0,\N
15569,629,328,25,1,25,0,\N
15570,629,280,37,25,26,0,\N
15571,629,321,81,12,27,0,\N
15572,630,328,25,1,1,9,\N
15573,630,309,1,19,2,6,\N
15574,630,304,1,18,3,4,\N
15575,630,199,34,8,4,3,\N
15576,630,223,6,11,5,2,\N
15577,630,278,82,4,6,1,\N
15578,630,314,63,22,7,0,\N
15579,630,289,34,7,8,0,\N
15580,630,250,37,29,9,0,\N
15581,630,307,66,15,10,0,\N
15582,630,224,32,5,11,0,\N
15583,630,235,6,10,12,0,\N
15584,630,280,37,28,13,0,\N
15585,630,317,32,6,14,0,\N
15586,630,182,37,26,15,0,\N
15587,630,238,37,25,16,0,\N
15588,630,329,37,27,17,0,\N
15589,630,327,25,2,18,0,\N
15590,630,320,66,16,19,0,\N
15591,630,342,37,33,20,0,\N
15592,630,306,66,14,21,0,\N
15593,630,343,66,17,22,0,\N
15594,630,290,34,9,23,0,\N
15595,630,333,63,23,24,0,\N
15596,631,328,25,1,1,9,\N
15597,631,327,25,2,2,6,\N
15598,631,304,1,19,3,4,\N
15599,631,238,37,4,4,3,\N
15600,631,235,6,7,5,2,\N
15601,631,207,6,9,6,1,\N
15602,631,221,25,3,7,0,\N
15603,631,223,6,8,8,0,\N
15604,631,222,1,21,9,0,\N
15605,631,317,32,12,10,0,\N
15606,631,289,34,28,11,0,\N
15607,631,344,63,34,12,0,\N
15608,631,329,37,6,13,0,\N
15609,631,280,37,26,14,0,\N
15610,631,278,82,18,15,0,\N
15611,631,342,37,33,16,0,\N
15612,631,305,63,23,17,0,\N
15613,631,309,1,20,18,0,\N
15614,631,182,37,5,19,0,\N
15615,631,250,37,27,20,0,\N
15616,631,320,66,14,21,0,\N
15617,631,307,66,16,22,0,\N
15618,631,338,32,11,23,0,\N
15619,631,290,34,30,24,0,\N
15620,631,306,66,17,25,0,\N
15621,631,312,66,15,26,0,\N
15622,631,199,34,29,27,0,\N
15623,631,333,63,25,28,0,\N
15624,631,314,63,24,29,0,\N
15625,631,224,32,10,30,0,\N
15626,631,321,81,31,31,0,\N
15627,632,207,6,6,1,9,\N
15628,632,328,25,9,2,6,\N
15629,632,223,6,5,3,4,\N
15630,632,317,180,3,4,3,\N
15631,632,278,82,19,5,2,\N
15632,632,304,1,11,6,1,\N
15633,632,312,63,28,7,0,\N
15634,632,235,6,4,8,0,\N
15635,632,289,34,14,9,0,\N
15636,632,238,200,7,10,0,\N
15637,632,280,200,22,11,0,\N
15638,632,243,63,21,12,0,\N
15639,632,333,199,8,13,0,\N
15640,632,224,180,2,14,0,\N
15641,632,341,63,20,15,0,\N
15642,632,327,25,10,16,0,\N
15643,632,307,66,27,17,0,\N
15644,632,345,66,16,18,0,\N
15645,632,293,34,15,19,0,\N
15646,632,346,66,17,20,0,\N
15647,632,340,200,24,21,0,\N
15648,632,334,34,25,22,0,\N
15649,632,320,1,12,23,0,\N
15650,632,347,1,23,24,0,\N
15651,632,339,200,26,25,0,\N
15652,633,328,25,11,1,9,\N
15653,633,235,6,4,2,6,\N
15654,633,278,82,20,3,4,\N
15655,633,345,66,14,4,3,\N
15656,633,304,1,9,5,2,\N
15657,633,306,82,21,6,1,\N
15658,633,327,25,12,7,0,\N
15659,633,320,1,10,8,0,\N
15660,633,314,34,8,9,0,\N
15661,633,307,66,16,10,0,\N
15662,633,341,63,24,11,0,\N
15663,633,317,180,3,12,0,\N
15664,633,224,180,2,13,0,\N
15665,633,280,200,27,14,0,\N
15666,633,207,6,6,15,0,\N
15667,633,339,200,19,16,0,\N
15668,633,238,200,18,18,0,\N
15669,633,223,6,5,19,0,\N
15670,633,243,63,25,20,0,\N
15671,633,346,66,15,21,0,\N
15672,633,289,34,7,22,0,\N
15673,634,328,25,11,1,9,\N
15674,634,238,200,17,2,6,\N
15675,634,235,6,4,3,4,\N
15676,634,304,1,9,4,3,\N
15677,634,224,180,1,5,2,\N
15678,634,243,63,24,6,1,\N
15679,634,341,63,22,7,0,\N
15680,634,280,200,27,8,0,\N
15681,634,345,66,15,9,0,\N
15682,634,314,34,8,10,0,\N
15683,634,346,66,14,11,0,\N
15684,634,306,82,21,12,0,\N
15685,634,278,82,20,13,0,\N
15686,634,223,6,5,14,0,\N
15687,634,320,1,10,15,0,\N
15688,634,317,180,2,16,0,\N
15689,634,327,25,12,17,0,\N
15690,634,289,34,7,18,0,\N
15691,634,307,66,16,19,0,\N
15692,634,207,6,6,20,0,\N
15693,634,339,200,18,21,0,\N
15694,634,342,200,28,22,0,\N
15695,635,235,6,2,1,9,\N
15696,635,345,66,8,2,6,\N
15697,635,223,6,3,3,4,\N
15698,635,238,200,16,4,3,\N
15699,635,341,63,23,5,2,\N
15700,635,346,66,9,6,1,\N
15701,635,307,66,10,7,0,\N
15702,635,298,63,30,8,0,\N
15703,635,306,82,21,9,0,\N
15704,635,289,34,24,10,0,\N
15705,635,328,25,5,11,0,\N
15706,635,304,1,26,12,0,\N
15707,635,280,200,31,13,0,\N
15708,635,342,200,22,14,0,\N
15709,635,320,1,28,15,0,\N
15710,635,339,200,19,16,0,\N
15711,635,314,34,25,17,0,\N
15712,635,327,25,6,18,0,\N
15713,635,243,63,29,19,0,\N
15714,635,317,180,14,20,0,\N
15715,635,207,6,4,21,0,\N
15716,635,338,201,15,22,0,\N
15717,635,278,82,20,23,0,\N
15718,636,328,25,11,1,9,\N
15719,636,327,25,12,2,6,\N
15720,636,224,180,1,3,4,\N
15721,636,346,66,14,4,3,\N
15722,636,278,82,20,5,2,\N
15723,636,317,180,2,6,1,\N
15724,636,306,82,21,7,0,\N
15725,636,341,63,22,8,0,\N
15726,636,320,1,10,9,0,\N
15727,636,307,66,16,10,0,\N
15728,636,243,63,24,11,0,\N
15729,636,314,34,8,12,0,\N
15730,636,348,200,34,13,0,\N
15731,636,349,200,28,14,0,\N
15732,636,280,200,27,15,0,\N
15733,636,289,34,7,16,0,\N
15734,636,333,199,19,17,0,\N
15735,636,345,66,15,18,0,\N
15736,636,223,6,5,19,0,\N
15737,636,238,199,17,20,0,\N
15738,636,304,1,9,21,0,\N
15739,636,235,6,4,22,0,\N
15740,636,339,200,18,23,0,\N
15741,637,328,25,12,1,9,\N
15742,637,238,200,18,2,6,\N
15743,637,224,180,1,3,4,\N
15744,637,280,200,26,4,3,\N
15745,637,243,63,24,5,2,\N
15746,637,341,63,23,6,1,\N
15747,637,306,82,22,7,0,\N
15748,637,307,66,17,8,0,\N
15749,637,346,66,16,9,0,\N
15750,637,327,25,14,10,0,\N
15751,637,330,200,20,11,0,\N
15752,637,314,34,8,12,0,\N
15753,637,317,201,3,13,0,\N
15754,637,333,199,19,14,0,\N
15755,637,320,1,10,15,0,\N
15756,637,235,6,4,16,0,\N
15757,637,223,6,5,17,0,\N
15758,637,278,82,21,18,0,\N
15759,637,304,1,9,19,0,\N
15760,637,321,63,25,20,0,\N
15761,637,329,200,6,21,0,\N
15762,637,293,180,2,22,0,\N
15763,637,289,34,7,23,0,\N
15764,637,262,1,11,24,0,\N
15765,638,328,25,2,1,9,\N
15766,638,327,25,3,2,6,\N
15767,638,223,6,6,3,4,\N
15768,638,207,6,5,4,3,\N
15769,638,238,200,15,5,2,\N
15770,638,314,34,25,6,1,\N
15771,638,341,63,7,7,0,\N
15772,638,317,180,9,8,0,\N
15773,638,289,34,24,9,0,\N
15774,638,243,63,12,10,0,\N
15775,638,350,66,22,11,0,\N
15776,638,330,199,17,12,0,\N
15777,638,224,180,8,13,0,\N
15778,638,346,66,21,14,0,\N
15779,638,278,82,10,15,0,\N
15780,638,280,200,14,16,0,\N
15781,638,320,1,20,17,0,\N
15782,638,304,1,18,18,0,\N
15783,638,329,200,28,19,0,\N
15784,638,307,66,23,20,0,\N
15785,638,333,199,16,21,0,\N
15786,638,235,6,4,22,0,\N
15787,638,347,1,27,23,0,\N
15788,639,346,66,14,1,9,\N
15789,639,224,180,2,2,6,\N
15790,639,314,34,8,3,4,\N
15791,639,317,180,3,4,3,\N
15792,639,289,34,7,5,2,\N
15793,639,280,200,25,6,1,\N
15794,639,243,63,24,7,0,\N
15795,639,238,200,17,8,0,\N
15796,639,262,1,10,9,0,\N
15797,639,320,66,23,10,0,\N
15798,639,337,66,16,11,0,\N
15799,639,330,199,19,12,0,\N
15800,639,329,200,27,13,0,\N
15801,639,327,25,12,14,0,\N
15802,639,328,25,11,15,0,\N
15803,639,235,6,4,16,0,\N
15804,639,182,200,26,17,0,\N
15805,639,341,63,22,18,0,\N
15806,639,223,6,5,19,0,\N
15807,639,307,66,15,20,0,\N
15808,639,304,1,9,21,0,\N
15809,639,347,1,28,22,0,\N
15810,640,320,66,18,1,9,\N
15811,640,238,200,25,2,6,\N
15812,640,327,25,2,3,4,\N
15813,640,305,63,9,4,3,\N
15814,640,307,66,19,5,2,\N
15815,640,278,82,12,6,1,\N
15816,640,262,1,14,7,0,\N
15817,640,224,201,5,8,0,\N
15818,640,346,66,20,9,0,\N
15819,640,347,1,28,10,0,\N
15820,640,289,34,10,11,0,\N
15821,640,197,200,26,12,0,\N
15822,640,329,200,24,13,0,\N
15823,640,280,200,16,14,0,\N
15824,640,333,199,23,15,0,\N
15825,640,223,6,4,16,0,\N
15826,640,235,6,3,17,0,\N
15827,640,328,25,30,18,0,\N
15828,640,330,200,22,19,0,\N
15829,640,314,34,11,20,0,\N
15830,640,351,85,27,21,0,\N
15831,640,337,66,21,22,0,\N
15832,640,341,63,7,23,0,\N
15833,640,243,63,8,24,0,\N
15834,641,328,25,11,1,9,\N
15835,641,238,200,17,2,6,\N
15836,641,288,1,10,3,4,\N
15837,641,304,1,9,4,3,\N
15838,641,317,180,3,5,2,\N
15839,641,327,25,12,6,1,\N
15840,641,224,180,2,7,0,\N
15841,641,235,6,4,8,0,\N
15842,641,346,66,14,9,0,\N
15843,641,278,82,20,10,0,\N
15844,641,341,63,22,11,0,\N
15845,641,337,66,31,12,0,\N
15846,641,207,6,6,13,0,\N
15847,641,320,66,15,14,0,\N
15848,641,352,66,28,15,0,\N
15849,641,330,200,18,16,0,\N
15850,641,329,200,19,17,0,\N
15851,641,353,180,35,18,0,\N
15852,641,243,63,24,19,0,\N
15853,641,306,82,21,20,0,\N
15854,641,342,200,33,21,0,\N
15855,641,223,6,5,22,0,\N
15856,641,289,34,37,23,0,\N
15857,641,314,34,8,24,0,\N
15858,641,307,66,16,25,0,\N
15859,641,354,34,26,26,0,\N
15860,642,327,25,9,1,9,\N
15861,642,346,66,14,2,6,\N
15862,642,238,200,25,3,4,\N
15863,642,307,66,16,4,3,\N
15864,642,328,25,8,5,2,\N
15865,642,223,6,5,6,1,\N
15866,642,289,34,22,7,0,\N
15867,642,306,82,12,8,0,\N
15868,642,320,66,15,9,0,\N
15869,642,322,1,31,10,0,\N
15870,642,333,199,27,11,0,\N
15871,642,278,82,11,12,0,\N
15872,642,337,66,17,13,0,\N
15873,642,355,66,28,14,0,\N
15874,642,305,63,20,15,0,\N
15875,642,347,1,29,16,0,\N
15876,642,341,63,18,17,0,\N
15877,642,342,200,33,18,0,\N
15878,642,235,6,32,19,0,\N
15879,642,224,180,2,20,0,\N
15880,642,353,180,30,21,0,\N
15881,642,304,1,7,22,0,\N
15882,642,314,34,23,23,0,\N
15883,642,354,34,24,24,0,\N
15884,642,344,63,19,25,0,\N
15885,642,280,200,21,26,0,\N
15886,642,330,200,26,27,0,\N
15887,642,317,180,3,28,0,\N
15888,642,309,25,10,29,0,\N
15889,643,356,34,12,1,9,\N
15890,643,304,187,6,2,6,\N
15891,643,328,37,1,3,4,\N
15892,643,306,82,3,4,3,\N
15893,643,357,32,10,5,2,\N
15894,643,289,32,11,6,1,\N
15895,643,280,82,4,7,0,\N
15896,643,340,32,23,8,0,\N
15897,643,345,66,20,9,0,\N
15898,643,346,37,16,10,0,\N
15899,643,362,34,24,11,0,\N
15900,643,293,32,25,12,0,\N
15901,643,358,32,9,13,0,\N
15902,643,235,6,17,14,0,\N
15903,643,341,187,7,15,0,\N
15904,643,352,66,21,16,0,\N
15905,643,359,37,2,17,0,\N
15906,643,360,187,5,18,0,\N
15907,643,361,86,22,19,0,\N
15908,643,207,37,8,20,0,\N
15909,643,243,34,14,21,0,\N
15910,643,262,66,19,22,0,\N
15911,643,278,37,15,23,0,\N
15912,644,328,37,1,1,9,\N
15913,644,360,187,11,2,6,\N
15914,644,207,37,18,3,4,\N
15915,644,289,32,6,4,3,\N
15916,644,359,37,16,5,2,\N
15917,644,341,187,8,6,0,\N
15918,644,356,34,7,7,0,\N
15919,644,243,34,24,8,0,\N
15920,644,280,82,22,9,0,\N
15921,644,306,82,4,10,0,\N
15922,644,304,187,5,11,0,\N
15923,644,278,37,9,12,0,\N
